led1.x,led1.y,led2.x,led2.y,led3.x,led3.y,led4.x,led4.y,temperatura,tempo
87.6008754731,509.632546388,88.0837316162,146.823526562,328.545553608,148.405047769,330.672971156,509.404140314,25,369.196837902
87.6056653166,509.663581338,88.0823987332,146.840976279,328.559668293,148.419501285,330.615329321,509.479286412,25,369.264767885
87.5972164279,509.685165208,88.0815362052,146.850638915,328.546738769,148.42894945,330.70031064,509.408361172,25,369.329341888
87.5684962592,509.735641481,88.0743357856,146.860806273,328.560628743,148.40443302,330.702063495,509.364394599,25,369.387948036
87.5067820379,509.657784574,88.111209047,146.834646627,328.545419746,148.446082802,330.675569134,509.400871871,25,369.445227861
87.5151900245,509.688795418,88.1176564886,146.869836566,328.553543952,148.409320617,330.652719288,509.418010225,25,369.503538847
87.5768813874,509.67314988,88.0856118571,146.800744818,328.560573745,148.428102669,330.734011389,509.352121067,25,369.581475973
87.5786424987,509.681983951,88.1206648377,146.8665345,328.553142512,148.41860345,330.74288435,509.442466778,25,369.640136957
87.5660689363,509.669899858,88.1149756915,146.85132346,328.555828884,148.424455013,330.687436167,509.443835713,25,369.698513985
87.5599788169,509.727326973,88.1177538771,146.885949584,328.571773789,148.438735809,330.72161322,509.429208191,25,369.754348993
87.5493381791,509.722500716,88.118754406,146.856275695,328.548728826,148.427662146,330.727043101,509.414042877,25,369.812190056
87.6086578084,509.664025789,88.0708579974,146.910754564,328.552161347,148.413612208,330.653556636,509.456778261,25,369.878816843
87.5879669004,509.673245018,88.087793354,146.870790126,328.547430524,148.42221716,330.678941572,509.40078889,25,369.941236019
87.547937588,509.73861615,88.1056148441,146.912056959,328.565484817,148.421340139,330.70845373,509.417493002,25,369.997788906
87.5987121058,509.626007928,88.0941046106,146.900626055,328.548437609,148.420016601,330.645681663,509.403053237,25,370.073004961
87.5861079168,509.681263518,88.0965324658,146.821810928,328.556995209,148.424198235,330.704616694,509.297409068,25,370.132547855
87.604353336,509.678375516,88.0756392156,146.83659162,328.560843249,148.423827437,330.739979048,509.411724919,25,370.194582939
87.578463805,509.682422971,88.1106629813,146.882728228,328.560178606,148.418422664,330.701350973,509.394889853,25,370.255717993
87.5476807428,509.706432674,88.108715981,146.86445063,328.546665958,148.425107133,330.632312693,509.395552704,25,370.333091974
87.5473574186,509.736448138,88.0746570553,146.860156466,328.543163505,148.422739523,330.781213437,509.416952108,25,370.390650034
87.5978821286,509.63196082,88.0758433694,146.820599364,328.551408671,148.425830145,330.688249417,509.434344688,25,370.446491957
87.579836711,509.665592462,88.1338434631,146.860976638,328.5572926,148.416054203,330.676082733,509.427936047,25,370.532305956
87.5219385098,509.706552379,88.1182568156,146.909245349,328.557967271,148.426842721,330.650246611,509.386374637,25,370.593340874
87.5472482293,509.647526252,88.0655507321,146.861590457,328.550027237,148.43706349,330.623391218,509.434528479,25,370.663121939
87.5413387674,509.719504438,88.109932276,146.851208888,328.538374821,148.418181929,330.710634928,509.43988211,25,370.72044301
87.6045654982,509.687978264,88.0983684038,146.904863592,328.558159217,148.428427081,330.675913472,509.349991356,25,370.77627492
87.5485217985,509.654062273,88.1061110687,146.894825595,328.569066869,148.424655015,330.68996706,509.419848254,25,370.843577862
87.5637708058,509.616361333,88.1051086556,146.893969503,328.540507678,148.431713067,330.689879933,509.410466136,25,370.899868965
87.5805422553,509.671653161,88.0828535693,146.899369007,328.542991845,148.427688833,330.703496074,509.341060132,25,370.956366062
87.5489823022,509.68569105,88.1175565164,146.889384061,328.535343222,148.425687479,330.716636352,509.425970443,25,371.012219906
87.5709504387,509.650114986,88.0816272937,146.872688308,328.53509438,148.407643012,330.658849251,509.418031047,25,371.071467876
87.5476573943,509.635974731,88.0980071474,146.884895207,328.55495845,148.415234195,330.674214016,509.389809679,25,371.127285957
87.548229688,509.643776448,88.1215284611,146.865869201,328.548116614,148.433648346,330.702066012,509.420930324,25,371.200042963
87.5885211144,509.650346282,88.1147616989,146.883479005,328.542129201,148.411884041,330.690535403,509.434053801,25,371.258002996
87.5717874774,509.725111929,88.1172717639,146.895307225,328.556448537,148.429594511,330.687830261,509.429857316,25,371.315940857
87.535631828,509.698067651,88.1582994163,146.907985139,328.551716481,148.415198052,330.667059424,509.400588996,25,371.372025013
87.569353436,509.669791567,88.1300967754,146.880587049,328.57441918,148.406667264,330.671958364,509.409981324,25,371.46036005
87.5996461843,509.718405268,88.1495368611,146.890199409,328.544616044,148.421284757,330.629089204,509.436835007,25,371.523947001
87.55543211,509.675729491,88.1296601049,146.876080944,328.562346285,148.418843589,330.693464328,509.477106606,25,371.581488848
87.5834613563,509.635026799,88.1089891942,146.889430958,328.575707776,148.40501367,330.645848554,509.44544624,25,371.637316942
87.5493016096,509.673997046,88.1380909565,146.874526626,328.55095314,148.410246829,330.66308306,509.432523562,25,371.724014044
87.5561312402,509.705425674,88.1162653138,146.847610583,328.553459492,148.420037131,330.699221715,509.444377189,25,371.782477856
87.6127115496,509.65142717,88.1609543006,146.897797228,328.545795582,148.431961869,330.698644,509.422505039,25,371.846406937
87.5718135842,509.642117681,88.1554310831,146.884582162,328.542291794,148.439616053,330.703505554,509.422726586,25,371.903521061
87.5709569684,509.62297828,88.1154204768,146.913071523,328.551378579,148.416156996,330.738030221,509.466337777,25,371.970545053
87.5509784433,509.687271607,88.1122723966,146.873777085,328.557061578,148.417432134,330.659834764,509.432865095,25,372.028717995
87.551726652,509.723377093,88.1096077178,146.847260356,328.563944457,148.416558502,330.703094378,509.433370763,25,372.10570693
87.5451685125,509.68805039,88.0984613265,146.853602895,328.54682135,148.427282423,330.687916398,509.355674782,25,372.167059898
87.5352539882,509.673832978,88.139453448,146.883357851,328.561043965,148.431926011,330.688912058,509.491926242,25,372.243571043
87.5823910772,509.673263578,88.1620207297,146.946284677,328.556103055,148.427860553,330.697130226,509.391951195,25,372.330819845
87.5710635338,509.690552957,88.1091407,146.866933053,328.55691409,148.409665047,330.633797855,509.467160194,25,372.388440847
87.5806643756,509.743105296,88.1314104767,146.878501665,328.561565557,148.404183508,330.655846706,509.408983279,25,372.45707798
87.6194912798,509.667552927,88.0992838867,146.887752746,328.560763251,148.406680722,330.654862839,509.458894026,25,372.543244839
87.608232865,509.617042137,88.1235416222,146.914182427,328.557363311,148.406716208,330.650069577,509.4184096,25,372.600705862
87.5872624029,509.643427191,88.1317538198,146.906967872,328.56774993,148.41816385,330.663498913,509.387852218,25,372.65636301
87.583856537,509.666951576,88.1697685556,146.91750863,328.561458688,148.423912779,330.643803038,509.418742101,25,372.713279009
87.5726702055,509.674419642,88.1625490606,146.907593125,328.554792772,148.415545786,330.69080412,509.432077504,25,372.771800041
87.5643485391,509.73092427,88.1534563699,146.90825422,328.561094935,148.41471072,330.662538804,509.400330737,25,372.827878952
87.5743525872,509.668569881,88.1408789463,146.895052123,328.556625627,148.42621067,330.69698799,509.334084753,25,372.892597914
87.556589235,509.694578494,88.1488243245,146.954003439,328.550963861,148.426462501,330.694262694,509.393085624,25,372.956295967
87.5865104731,509.678664985,88.1643937458,146.950011845,328.542954056,148.412011834,330.657065285,509.405752927,25,373.01312685
87.6479937067,509.610211572,88.1228241761,146.942782403,328.541285198,148.402049381,330.693390274,509.47681676,25,373.069825888
87.5812731556,509.685534834,88.1084933364,146.906533312,328.568983765,148.422549133,330.707415625,509.477636868,25,373.126641035
87.5133936811,509.624604843,88.1557061499,146.934941381,328.546331378,148.417769324,330.76715131,509.417160197,25,373.190316916
87.5456774794,509.636087091,88.1732324388,146.950852018,328.543768941,148.435227318,330.701181119,509.429041135,25,373.246584892
87.5627506515,509.638953184,88.1657722829,146.925988058,328.557600801,148.419137907,330.673292749,509.371435767,25,373.308739901
87.6431798849,509.723608096,88.163641843,146.882259069,328.540711634,148.441096815,330.644169895,509.428176835,25,373.369405031
87.5310267947,509.678844806,88.1779310603,146.899181609,328.554369255,148.435419172,330.627676541,509.441026631,25,373.440294027
87.6272522757,509.631901704,88.1017157285,146.879458874,328.556805709,148.414376408,330.687539306,509.409898063,25,373.514137983
87.5663073997,509.69156299,88.1516238444,146.904807616,328.549884142,148.409482117,330.693480045,509.494603557,25,373.573478937
87.564081892,509.676494126,88.1755166023,146.959436177,328.553113147,148.416433148,330.64406526,509.448839032,25,373.630409002
87.5496461374,509.702915349,88.1255736951,146.898629078,328.53948127,148.412621898,330.646214044,509.40833223,25,373.687052011
87.5211373184,509.685191284,88.1255543441,146.894302711,328.541694145,148.433639466,330.728166356,509.389520584,25,373.742213964
87.6179632937,509.6575394,88.1193364353,146.87094744,328.555499898,148.408505051,330.690252317,509.44831485,25,373.799839973
87.5578772324,509.683814485,88.1284980172,146.87247499,328.560173544,148.415798387,330.706407522,509.337145768,25,373.856718063
87.5398573548,509.654569094,88.1323700878,146.888608047,328.560695137,148.431038627,330.708578364,509.3784612,25,373.944181919
87.5412897143,509.699763385,88.1611738684,146.918933748,328.553840102,148.419215168,330.712234619,509.361689435,25,374.013558865
87.5716156668,509.613860226,88.1201365765,146.915880611,328.573182091,148.410202019,330.700367815,509.39863242,25,374.072454929
87.5468381897,509.692840592,88.1078945269,146.905298213,328.54925153,148.416419964,330.676798959,509.415215448,25,374.129132986
87.543553789,509.653386508,88.1550588614,146.920348211,328.553726573,148.425632753,330.662801426,509.444014293,25,374.201719999
87.5593623921,509.679652771,88.1402009227,146.920108657,328.556673923,148.423029891,330.674898479,509.479597942,25,374.261260033
87.5910954482,509.683334871,88.1303733968,146.947498298,328.55023914,148.428158523,330.628820401,509.437392131,25,374.318278074
87.5619954939,509.737615076,88.2016580443,146.930113915,328.566618234,148.417389864,330.711503528,509.364550256,25,374.406197071
87.5820334218,509.707458424,88.1285540431,146.886619898,328.546744195,148.424193364,330.668100076,509.393924887,25,374.466137886
87.5432849762,509.652555633,88.1426782106,146.85913709,328.569637191,148.414988966,330.682278128,509.399269953,25,374.533154011
87.584609703,509.656061687,88.1743061107,146.919005134,328.555130546,148.422030004,330.660836293,509.387474997,25,374.618113995
87.5205418722,509.694054342,88.1327270226,146.91874998,328.569178109,148.412412984,330.755245308,509.439662032,25,374.683820009
87.6050798889,509.659539706,88.1480942306,146.911786,328.569086502,148.406772865,330.646986691,509.414716438,25,374.767462969
87.5443742605,509.730219675,88.1520137863,146.852742856,328.562773274,148.425073431,330.700699936,509.497253031,25,374.829478025
87.5648287117,509.719997913,88.1299758722,146.892380272,328.559757959,148.421016908,330.652517805,509.387305889,25,374.885247946
87.5876424528,509.66022317,88.1541445768,146.923386141,328.571772427,148.422011681,330.659434347,509.390804274,25,374.942002058
87.6154535261,509.644844177,88.1553760255,146.887086813,328.542956031,148.420840721,330.630961135,509.453416727,25,375.028421879
87.5413937587,509.736610666,88.1528161148,146.924160555,328.547501075,148.399525635,330.687142097,509.46742248,25,375.08870697
87.5292901478,509.734742586,88.1562168454,146.909871171,328.543810726,148.427081971,330.708923572,509.354930464,25,375.146374941
87.5914222159,509.678472867,88.1583601299,146.89010523,328.556201094,148.414112923,330.61709878,509.496112821,25,375.202549934
87.534631423,509.684932424,88.1322236865,146.884786128,328.552438372,148.4113188,330.576322258,509.469472364,25,375.276296854
87.5966473918,509.681933793,88.1895287484,146.917383703,328.552370908,148.42255379,330.693869085,509.421828854,25,375.336156845
87.5040442251,509.737872194,88.1036859318,146.887434986,328.555047606,148.418437444,330.662729103,509.427902714,25,375.392206907
87.5286454199,509.718094619,88.1762961413,146.914764431,328.554350633,148.431710385,330.67019943,509.394496686,25,375.45590806
87.5573816297,509.699044061,88.1482554133,146.863537542,328.551918348,148.434267356,330.726179139,509.406457258,25,375.511096001
87.5605586452,509.647648766,88.1422676213,146.885288819,328.546077087,148.398110889,330.687888665,509.430499706,25,375.571202993
87.541871467,509.672256073,88.1314380003,146.847023649,328.552572731,148.419378656,330.621368035,509.454771947,25,375.632050991
87.5305533615,509.684078749,88.1490587116,146.919832458,328.540187359,148.416905185,330.714073443,509.362709778,25,375.690657854
87.6177916966,509.601990787,88.1753265702,146.936581948,328.543842901,148.42151572,330.633378595,509.415846483,25,375.749357939
87.5766653862,509.636994786,88.164423688,146.910930403,328.558033949,148.413695635,330.648689323,509.458971062,25,375.813907862
87.5853113129,509.663149929,88.1675658442,146.927371359,328.566751985,148.412870405,330.697807474,509.47463894,25,375.871181965
87.6060200689,509.665615808,88.1636057674,146.943150711,328.549645282,148.4273391,330.651386963,509.408495313,25,375.943361998
87.5521949927,509.67540069,88.1203823019,146.896625728,328.562668879,148.427451392,330.664337113,509.40698866,25,375.999289036
87.6071047187,509.693715571,88.1152463546,146.872164855,328.548389304,148.41496941,330.705078975,509.460920932,25,376.060883999
87.5820802042,509.701004193,88.1779524382,146.902122562,328.551310284,148.418608574,330.6667672,509.430086048,25,376.117977858
87.5606583831,509.620289993,88.1534714696,146.896302555,328.547930366,148.421467249,330.737424866,509.433951771,25,376.202273846
87.605408809,509.65288699,88.1465418615,146.916178512,328.560383903,148.42323758,330.647367121,509.442957463,25,376.267802
87.5174189378,509.64634991,88.1853126488,146.935128003,328.551693552,148.422264551,330.702804853,509.413495353,25,376.336423874
87.5810511139,509.635152434,88.1465997301,146.985277391,328.548781655,148.404580547,330.698236149,509.416910194,25,376.397353888
87.5646263464,509.687734566,88.1266174809,146.932673311,328.578333184,148.416861994,330.670925682,509.436971248,25,376.45873189
87.5500652136,509.68940884,88.1118265043,146.912487285,328.55654168,148.407953305,330.70271573,509.418758536,25,376.51681304
87.5777933467,509.626526626,88.1726313353,146.885601596,328.56374662,148.433136926,330.71480344,509.447205512,25,376.574337959
87.5571759345,509.684054885,88.1855054667,146.906359071,328.557490866,148.414002873,330.658948808,509.403862635,25,376.630461931
87.6012796019,509.638358437,88.1589597044,146.970816753,328.556679491,148.401186113,330.675204994,509.414740748,25,376.687340975
87.54307183,509.656200879,88.1705195147,146.95428657,328.570339644,148.424723147,330.693357969,509.397302234,25,376.75376296
87.5691939192,509.605149425,88.165023757,146.902269137,328.548155691,148.397522683,330.694018313,509.433408163,25,376.820358992
87.606185925,509.66977239,88.0748412475,146.823011604,328.562391219,148.417032881,330.713658605,509.41670649,25,376.878219843
87.5295405401,509.678889601,88.1636727576,146.941198439,328.572425022,148.424794341,330.679883094,509.417363675,25,376.96507597
87.5791331695,509.675692804,88.1321445131,146.882847843,328.57741308,148.403803489,330.714000685,509.420368838,25,377.021302938
87.497217973,509.693573301,88.1614739589,146.953754203,328.550963781,148.413578597,330.731758402,509.421058058,25,377.078070879
87.587771894,509.670702531,88.1128641499,146.913114883,328.559094315,148.402206147,330.728464253,509.387670892,25,377.142261028
87.6083523892,509.663752858,88.188215804,146.919747124,328.562363172,148.414418041,330.713032182,509.441536637,25,377.204804897
87.4954445735,509.711972368,88.1669548929,146.8928424,328.548326805,148.441263551,330.683750225,509.404725335,25,377.260614872
87.5351263763,509.695071986,88.1043114283,146.928800003,328.550771462,148.409630659,330.673070565,509.402411486,25,377.322747946
87.5524730997,509.676093817,88.1650689458,146.901706497,328.555575835,148.43229131,330.684128494,509.418306657,25,377.378253937
87.5504991223,509.656842508,88.1540639655,146.90007416,328.574658529,148.412661615,330.757777475,509.324370241,25,377.44818902
87.5693642436,509.697506461,88.129437667,146.906532214,328.552843009,148.417067775,330.706524794,509.43689083,25,377.507380962
87.5575732957,509.724785549,88.1596632478,146.942549445,328.555347323,148.403126429,330.706782953,509.45008439,25,377.569606066
87.5191348747,509.721701415,88.1874039026,146.88727486,328.566144576,148.41497933,330.702661904,509.388979651,25,377.627927065
87.5360563208,509.694264983,88.1822794783,146.977843898,328.586269306,148.406245255,330.719436937,509.43778401,25,377.687634945
87.5457260622,509.709704713,88.1480861057,146.899043444,328.556077776,148.431259304,330.702327919,509.451274732,25,377.765646935
87.61949765,509.666233623,88.1401659765,146.888742727,328.562770806,148.409520826,330.687994374,509.396393388,25,377.853051901
87.5716292448,509.649802671,88.1368261674,146.940286742,328.559859348,148.416508562,330.650298599,509.392282017,25,377.920603991
87.5462334214,509.701448449,88.1129742087,146.867266342,328.545460491,148.416278044,330.642341607,509.379551368,25,378.00856185
87.5261174741,509.780098368,88.1371191764,146.91514603,328.567312544,148.421084466,330.708560729,509.463152306,25,378.075931072
87.5972291056,509.72779214,88.1674300945,146.961483935,328.562024366,148.426996713,330.722090653,509.395089556,25,378.146774054
87.5279358908,509.641662352,88.1512867897,146.906874197,328.555950939,148.425758241,330.678391478,509.429015486,25,378.203299999
87.5485325062,509.690464454,88.1368617189,146.958669806,328.561722756,148.41897202,330.71969654,509.413400674,25,378.261064053
87.5567243314,509.714361372,88.1140601288,146.879541556,328.555845471,148.414484318,330.619434523,509.348509342,25,378.317554951
87.5520449008,509.753328848,88.1421728294,146.874241736,328.572019518,148.415654158,330.664031386,509.429543243,25,378.387521982
87.57807764,509.653953457,88.1607055012,146.887659056,328.574450908,148.413109186,330.68591569,509.427009213,25,378.44243598
87.5861446685,509.616361919,88.1517943638,146.939431629,328.552028739,148.413732582,330.692697636,509.405652635,25,378.500427961
87.5098024022,509.70845528,88.1707118805,146.931142779,328.54707583,148.418139037,330.65972541,509.411480029,25,378.558310032
87.5815423985,509.680745684,88.1722547884,146.944438372,328.563851962,148.4029641,330.666731514,509.42158202,25,378.62084794
86.5285514824,510.981970277,87.1221613474,145.385303063,329.202530293,147.088396202,331.338602731,510.196650587,25,389.929650068
86.5722470344,511.051100154,87.122411257,145.462721945,329.206258664,147.161675145,331.364440652,510.153794789,25,389.995447874
86.5365121556,510.956742144,87.1012537578,145.437774611,329.214102524,147.110984758,331.344375189,510.199796563,25,390.059284925
86.4570808988,510.940128297,87.1338104841,145.394774043,329.210069541,147.146348462,331.433557559,510.225520303,25,390.117611885
86.483174314,510.989834908,87.1300877793,145.434602124,329.213031242,147.11965709,331.365201961,510.223004177,25,390.173580885
86.5014728546,510.963230208,87.132695637,145.45098955,329.236536487,147.093739019,331.395881815,510.197431299,25,390.24502492
86.4962855236,510.948563317,87.1421381532,145.453030423,329.222281483,147.05096311,331.388103768,510.248611102,25,390.323436975
86.5325347377,511.029858852,87.1572289626,145.432700484,329.216621184,147.142868306,331.373099922,510.213636102,25,390.381681919
86.4895992621,510.99319765,87.1032519053,145.432490884,329.218748682,147.103662577,331.382403203,510.207202794,25,390.437530994
86.4351584092,511.014166353,87.1003416657,145.438206598,329.21558308,147.113518358,331.373683808,510.217448753,25,390.510740995
86.4990269707,511.059504014,87.1033364435,145.431211067,329.211909306,147.105515151,331.291706375,510.202960733,25,390.583998919
86.5125396576,510.916185145,87.1436376141,145.433505225,329.225871217,147.113646207,331.372168587,510.280998276,25,390.644863844
86.4584412512,510.950628704,87.1595530054,145.415730495,329.226053576,147.083766551,331.380679669,510.213074271,25,390.729297876
86.4913277023,511.004044548,87.1029889529,145.398529131,329.2101622,147.13830691,331.395242184,510.220671804,25,390.791728973
86.5125526555,511.005326789,87.0798421685,145.435761631,329.211696599,147.120119719,331.400159562,510.220017522,25,390.849581003
86.5227267565,510.98908825,87.1688240636,145.401514998,329.213316874,147.124097666,331.328586549,510.231705597,25,390.908899069
86.5186140971,510.981469198,87.2008059964,145.502707329,329.21119753,147.100327523,331.429903072,510.158072473,25,390.971544027
86.5356642295,511.032006924,87.1437152513,145.475533787,329.215897623,147.121733991,331.397018106,510.278470695,25,391.035754919
86.497046714,511.056873199,87.1398346557,145.505134138,329.205715085,147.1141919,331.426632799,510.264446603,25,391.094866037
86.4884443918,510.996052404,87.1301316639,145.442794758,329.221979508,147.110772214,331.339785011,510.246504409,25,391.178704023
86.5739062842,510.969216721,87.1209083259,145.448775665,329.228755105,147.073850441,331.401574466,510.27324899,25,391.246507883
86.5289851208,511.090777635,87.1493372285,145.409176476,329.200870134,147.099966187,331.340650669,510.239178738,25,391.326873064
86.5520668679,510.980206046,87.1676915235,145.46777585,329.216857642,147.120782805,331.384542707,510.248968801,25,391.384162903
86.5154148794,510.975761337,87.157116639,145.433514879,329.212240363,147.118656606,331.395201235,510.210671368,25,391.442975044
86.4450268047,510.968220705,87.1734145635,145.460154238,329.222823111,147.088940078,331.354832216,510.186084313,25,391.49917388
86.4841683312,510.945557927,87.1345873227,145.412572216,329.211466213,147.131429818,331.321685135,510.172246842,25,391.560282946
86.5057625679,511.027579358,87.1442337956,145.439394058,329.227168014,147.094498355,331.38892303,510.243514474,25,391.623458862
86.4659341795,511.008525762,87.1176664113,145.390817671,329.217624101,147.086976162,331.363876672,510.214656201,25,391.700165987
86.5093348432,510.984126528,87.1778646683,145.452589566,329.22578253,147.117315158,331.423957125,510.182943549,25,391.75651598
86.4711243657,511.023582846,87.1184912463,145.461575527,329.219934866,147.117368023,331.425704534,510.21710813,25,391.817859888
86.5215633566,510.975276034,87.1227513908,145.408919758,329.196598817,147.134235283,331.435019482,510.231320656,25,391.874745846
86.5332855915,510.959756668,87.1462870525,145.427924217,329.223160991,147.113506994,331.337242663,510.216299825,25,391.954122066
86.5109554884,511.004621693,87.1477399809,145.462708394,329.224727652,147.119789371,331.413768207,510.274463342,25,392.01628685
86.5287407691,510.990620805,87.1114026176,145.422511885,329.212164382,147.119286018,331.424180146,510.212768078,25,392.073229074
86.4643718423,510.977819193,87.1824508227,145.483133982,329.212530183,147.127488058,331.401982513,510.169046836,25,392.133676052
86.5066091658,510.98442136,87.1725336335,145.472319584,329.206655991,147.090706408,331.356715203,510.196255569,25,392.192743063
86.4637399826,510.955759498,87.1623178275,145.389010176,329.201706565,147.129139217,331.409565135,510.229551487,25,392.272511959
86.5338757032,511.027998435,87.0978103839,145.453620263,329.227842903,147.119545057,331.325929196,510.271593039,25,392.335809946
86.5036126576,510.981282069,87.1232490884,145.411236326,329.201452661,147.118739625,331.295741345,510.256220264,25,392.396337986
86.4880157589,511.023256592,87.1576742003,145.483141757,329.219200219,147.116203451,331.387652549,510.218355131,25,392.481329918
86.4421309846,511.027192934,87.1406807288,145.444696647,329.215709674,147.071762767,331.39786614,510.252314074,25,392.555963039
86.5649979826,510.936259101,87.1712075832,145.522565964,329.206508301,147.128603684,331.344380699,510.199258078,25,392.621690989
86.5094951672,510.870608738,87.1440714369,145.451785451,329.207946876,147.12912846,331.348387584,510.249194822,25,392.705507994
86.5212777867,510.973938682,87.1440927588,145.486476572,329.224638923,147.124954132,331.374674517,510.175893113,25,392.776464939
86.493793072,511.040186816,87.0991146495,145.449212106,329.218573179,147.112986339,331.42568004,510.180139101,25,392.847882032
86.5316458188,511.006729866,87.1532707266,145.470534256,329.216009678,147.106791369,331.395168002,510.219935435,25,392.907561064
86.5505736558,510.9541785,87.0965583458,145.520869006,329.218575696,147.095515967,331.325620662,510.231863137,25,392.963280916
86.4251370826,510.976113245,87.1114611588,145.4465463,329.203005338,147.132524054,331.385075637,510.2693652,25,393.024352074
86.465688828,511.061821643,87.1379833575,145.465351093,329.196810294,147.148468655,331.365510961,510.264657786,25,393.084322929
86.4878401474,511.017352537,87.1663374894,145.494872011,329.228776963,147.095120897,331.415275246,510.168710181,25,393.139971018
86.4835214825,511.027133033,87.0921229373,145.420289423,329.223663401,147.071687355,331.367127351,510.23028156,25,393.196213007
86.4481908503,510.881446233,87.1366883441,145.490240451,329.219293394,147.123654524,331.341679289,510.263643261,25,393.252300024
86.4812879329,511.01968424,87.1849388222,145.449831987,329.239374475,147.054597749,331.402586634,510.203126473,25,393.319836855
86.4326466192,511.017741636,87.1397226371,145.444678957,329.211832807,147.128054277,331.408778212,510.251487647,25,393.382725
86.4586337767,511.02539069,87.1379197379,145.497105417,329.202145613,147.108573445,331.432742672,510.259809607,25,393.440651894
86.5770199103,510.988058074,87.169880115,145.489792346,329.193065121,147.129087591,331.389785373,510.221871695,25,393.526057005
86.5497435292,511.033251148,87.1724582107,145.475986287,329.219166503,147.091820223,331.415362414,510.221236721,25,393.586097002
86.4453250832,511.024786752,87.1142272727,145.501418495,329.218471601,147.103713115,331.448825036,510.262955126,25,393.644449949
86.4157553483,511.050049764,87.0979370735,145.41649932,329.216600772,147.131771778,331.361537301,510.224299014,25,393.69857192
86.4750620421,510.992145141,87.122510893,145.467259844,329.20206388,147.12586727,331.378513446,510.264976731,25,393.758231878
86.5220302529,511.002141694,87.1232624517,145.428899735,329.228584533,147.0536505,331.320381518,510.116440003,25,393.821398973
86.532693105,510.913745562,87.2389364047,145.519136023,329.204709881,147.137576123,331.397092808,510.214747043,25,393.885892868
86.5248302641,511.033107019,87.1044090746,145.408838893,329.207743735,147.127487145,331.431610001,510.318089099,25,393.952676058
86.4963838305,510.981080807,87.1637164274,145.474551454,329.218826682,147.117452127,331.442357862,510.20541398,25,394.010033846
86.4885296852,510.962942878,87.1504458868,145.483233247,329.214336018,147.099037524,331.359166943,510.280302528,25,394.084869862
86.4587132702,510.96041976,87.1940677489,145.450568224,329.212308925,147.10589008,331.362570718,510.26251258,25,394.143110037
86.5240108578,510.94736055,87.1284899205,145.501548475,329.21644367,147.086574459,331.425380606,510.254406803,25,394.206315041
86.4885148629,511.046293703,87.089922327,145.451209443,329.216719702,147.095215649,331.384594466,510.252780517,25,394.265424013
86.5077065721,511.056053039,87.1377294717,145.401208106,329.218474422,147.11430622,331.374810323,510.265576873,25,394.322504997
86.5537592763,511.046446071,87.1231980506,145.481587545,329.206630474,147.127282844,331.403276427,510.233022512,25,394.37836194
86.5770125908,511.010352738,87.1435325549,145.524831181,329.212865854,147.124151327,331.375934602,510.219213488,25,394.438933849
86.4716123127,510.954800025,87.1222318888,145.478087893,329.222156208,147.090063409,331.404187359,510.250798187,25,394.504822969
86.5296797097,510.996858003,87.174897232,145.467858311,329.219703926,147.13088914,331.414243175,510.213543766,25,394.561369896
86.4973197365,510.987795053,87.2008404058,145.510318976,329.218300551,147.137868328,331.393321815,510.140605425,25,394.627053976
86.4703821292,511.019315837,87.1433748183,145.456243208,329.197578099,147.118023693,331.366420049,510.289309989,25,394.691202879
86.4872822746,510.963754975,87.1136276988,145.442472281,329.203742457,147.109916443,331.384687302,510.242964147,25,394.755014896
86.4833982758,511.006378793,87.1664900879,145.501826381,329.228518491,147.112777451,331.340183515,510.250357638,25,394.810147047
86.5312961544,510.996568421,87.1319690561,145.442271105,329.210113159,147.110749916,331.362807067,510.203679484,25,394.868044853
86.4858640025,510.963452353,87.1569671471,145.471201854,329.215071665,147.103674231,331.377266165,510.191967762,25,394.925806046
86.4905973644,510.976462006,87.1197143323,145.473162175,329.230042849,147.083079142,331.404284853,510.214475595,25,394.993561029
86.473457569,511.017949033,87.1865006217,145.466028168,329.214758362,147.076237841,331.433196097,510.230311389,25,395.053125858
86.5332755992,511.017548853,87.17411243,145.514229675,329.217008109,147.101214435,331.362324841,510.23866034,25,395.131615877
86.5133315812,511.05398565,87.1407139007,145.447672053,329.202196544,147.118280281,331.41404388,510.208454736,25,395.22118187
86.446393777,511.031696006,87.1164741765,145.490237496,329.21317397,147.099147003,331.370929468,510.233567246,25,395.286917925
86.477821909,511.004762825,87.1463343985,145.456558125,329.202332038,147.115813822,331.382022518,510.262518088,25,395.353438854
86.5042507785,510.947705064,87.1465390869,145.470492597,329.215174762,147.131441631,331.346565529,510.227678193,25,395.442265987
86.5531113658,510.969524308,87.1695630201,145.495748173,329.217176162,147.071437706,331.386674113,510.268222092,25,395.498144865
86.5110616252,511.038227898,87.110903933,145.496023434,329.233159991,147.096119489,331.386379987,510.280734272,25,395.564132929
86.5036539205,510.971917184,87.1324986656,145.480738799,329.239606786,147.12992722,331.409409762,510.236891045,25,395.624614
86.5128269675,510.990770831,87.1408525892,145.429343688,329.229201455,147.139186502,331.36937288,510.224134075,25,395.686001062
86.527729847,511.070444524,87.1172619618,145.462331644,329.227668177,147.107105344,331.391656079,510.242603947,25,395.751206875
86.4527497574,511.001843481,87.1600378358,145.45768923,329.215265113,147.126093224,331.404129145,510.297199995,25,395.809071064
